,token,lat,lon,hgt,lat_std,lon_std,hgt_std
56,302,0.0,0.0,0.0,0.0,0.0,0.0
57,303,0.0,0.0,0.0,0.0,0.0,0.0
58,304,0.0,0.0,0.0,0.0,0.0,0.0
59,305,0.0,0.0,0.0,0.0,0.0,0.0
60,306,0.0,0.0,0.0,0.0,0.0,0.0
61,307,0.0,0.0,0.0,0.0,0.0,0.0
62,308,0.0,0.0,0.0,0.0,0.0,0.0
63,309,0.0,0.0,0.0,0.0,0.0,0.0
64,310,0.0,0.0,0.0,0.0,0.0,0.0
65,311,0.0,0.0,0.0,0.0,0.0,0.0
66,312,0.0,0.0,0.0,0.0,0.0,0.0
67,313,0.0,0.0,0.0,0.0,0.0,0.0
68,314,0.0,0.0,0.0,0.0,0.0,0.0
69,315,0.0,0.0,0.0,0.0,0.0,0.0
70,316,0.0,0.0,0.0,0.0,0.0,0.0
71,317,0.0,0.0,0.0,0.0,0.0,0.0
72,318,0.0,0.0,0.0,0.0,0.0,0.0
73,319,0.0,0.0,0.0,0.0,0.0,0.0
74,320,0.0,0.0,0.0,0.0,0.0,0.0
75,321,0.0,0.0,0.0,0.0,0.0,0.0
76,322,0.0,0.0,0.0,0.0,0.0,0.0
77,323,0.0,0.0,0.0,0.0,0.0,0.0
78,324,0.0,0.0,0.0,0.0,0.0,0.0
79,325,0.0,0.0,0.0,0.0,0.0,0.0
80,326,0.0,0.0,0.0,0.0,0.0,0.0
81,327,0.0,0.0,0.0,0.0,0.0,0.0
82,328,0.0,0.0,0.0,0.0,0.0,0.0
83,329,0.0,0.0,0.0,0.0,0.0,0.0
84,330,0.0,0.0,0.0,0.0,0.0,0.0
85,331,0.0,0.0,0.0,0.0,0.0,0.0
86,332,0.0,0.0,0.0,0.0,0.0,0.0
87,333,0.0,0.0,0.0,0.0,0.0,0.0
88,334,0.0,0.0,0.0,0.0,0.0,0.0
89,335,0.0,0.0,0.0,0.0,0.0,0.0
90,336,0.0,0.0,0.0,0.0,0.0,0.0
91,337,0.0,0.0,0.0,0.0,0.0,0.0
92,338,0.0,0.0,0.0,0.0,0.0,0.0
93,339,0.0,0.0,0.0,0.0,0.0,0.0
94,340,0.0,0.0,0.0,0.0,0.0,0.0
95,341,0.0,0.0,0.0,0.0,0.0,0.0
96,342,0.0,0.0,0.0,0.0,0.0,0.0
97,343,0.0,0.0,0.0,0.0,0.0,0.0
98,344,0.0,0.0,0.0,0.0,0.0,0.0
99,1831,0.0,0.0,0.0,0.0,0.0,0.0
100,1832,0.0,0.0,0.0,0.0,0.0,0.0
101,1833,0.0,0.0,0.0,0.0,0.0,0.0
102,1834,0.0,0.0,0.0,0.0,0.0,0.0
103,1835,0.0,0.0,0.0,0.0,0.0,0.0
104,1836,0.0,0.0,0.0,0.0,0.0,0.0
105,1837,0.0,0.0,0.0,0.0,0.0,0.0
106,1838,0.0,0.0,0.0,0.0,0.0,0.0
107,1839,0.0,0.0,0.0,0.0,0.0,0.0
108,1840,0.0,0.0,0.0,0.0,0.0,0.0
109,1841,0.0,0.0,0.0,0.0,0.0,0.0
110,1842,0.0,0.0,0.0,0.0,0.0,0.0
111,1843,0.0,0.0,0.0,0.0,0.0,0.0
112,1844,0.0,0.0,0.0,0.0,0.0,0.0
113,1845,0.0,0.0,0.0,0.0,0.0,0.0
114,1846,0.0,0.0,0.0,0.0,0.0,0.0
115,1847,0.0,0.0,0.0,0.0,0.0,0.0
116,1848,0.0,0.0,0.0,0.0,0.0,0.0
117,1849,0.0,0.0,0.0,0.0,0.0,0.0
118,1850,0.0,0.0,0.0,0.0,0.0,0.0
119,1851,0.0,0.0,0.0,0.0,0.0,0.0
120,1852,0.0,0.0,0.0,0.0,0.0,0.0
121,1853,0.0,0.0,0.0,0.0,0.0,0.0
122,1854,0.0,0.0,0.0,0.0,0.0,0.0
123,1855,0.0,0.0,0.0,0.0,0.0,0.0
124,1856,0.0,0.0,0.0,0.0,0.0,0.0
125,1857,0.0,0.0,0.0,0.0,0.0,0.0
126,1858,0.0,0.0,0.0,0.0,0.0,0.0
127,1859,0.0,0.0,0.0,0.0,0.0,0.0
128,1860,0.0,0.0,0.0,0.0,0.0,0.0
129,1861,0.0,0.0,0.0,0.0,0.0,0.0
130,1862,0.0,0.0,0.0,0.0,0.0,0.0
131,1863,0.0,0.0,0.0,0.0,0.0,0.0
132,1864,0.0,0.0,0.0,0.0,0.0,0.0
133,1865,0.0,0.0,0.0,0.0,0.0,0.0
134,1866,0.0,0.0,0.0,0.0,0.0,0.0
135,1867,0.0,0.0,0.0,0.0,0.0,0.0
136,1868,0.0,0.0,0.0,0.0,0.0,0.0
137,1869,0.0,0.0,0.0,0.0,0.0,0.0
138,1870,0.0,0.0,0.0,0.0,0.0,0.0
139,1871,0.0,0.0,0.0,0.0,0.0,0.0
140,1872,0.0,0.0,0.0,0.0,0.0,0.0
141,1873,0.0,0.0,0.0,0.0,0.0,0.0
142,1874,0.0,0.0,0.0,0.0,0.0,0.0
143,1875,0.0,0.0,0.0,0.0,0.0,0.0
144,1876,0.0,0.0,0.0,0.0,0.0,0.0
145,1877,0.0,0.0,0.0,0.0,0.0,0.0
146,1878,0.0,0.0,0.0,0.0,0.0,0.0
147,1879,0.0,0.0,0.0,0.0,0.0,0.0
148,1880,0.0,0.0,0.0,0.0,0.0,0.0
149,1881,0.0,0.0,0.0,0.0,0.0,0.0
150,1882,0.0,0.0,0.0,0.0,0.0,0.0
151,1883,0.0,0.0,0.0,0.0,0.0,0.0
152,1884,0.0,0.0,0.0,0.0,0.0,0.0
153,1885,0.0,0.0,0.0,0.0,0.0,0.0
154,1886,0.0,0.0,0.0,0.0,0.0,0.0
155,1887,0.0,0.0,0.0,0.0,0.0,0.0
156,1888,0.0,0.0,0.0,0.0,0.0,0.0
157,1889,0.0,0.0,0.0,0.0,0.0,0.0
158,1890,0.0,0.0,0.0,0.0,0.0,0.0
159,1891,0.0,0.0,0.0,0.0,0.0,0.0
160,1892,0.0,0.0,0.0,0.0,0.0,0.0
161,1893,0.0,0.0,0.0,0.0,0.0,0.0
162,1894,0.0,0.0,0.0,0.0,0.0,0.0
163,1895,0.0,0.0,0.0,0.0,0.0,0.0
164,1896,0.0,0.0,0.0,0.0,0.0,0.0
165,1897,0.0,0.0,0.0,0.0,0.0,0.0
166,1898,0.0,0.0,0.0,0.0,0.0,0.0
167,1899,0.0,0.0,0.0,0.0,0.0,0.0
168,1900,0.0,0.0,0.0,0.0,0.0,0.0
169,1901,0.0,0.0,0.0,0.0,0.0,0.0
170,1902,0.0,0.0,0.0,0.0,0.0,0.0
171,1903,0.0,0.0,0.0,0.0,0.0,0.0
172,1904,0.0,0.0,0.0,0.0,0.0,0.0
173,1905,0.0,0.0,0.0,0.0,0.0,0.0
174,1906,0.0,0.0,0.0,0.0,0.0,0.0
175,1907,0.0,0.0,0.0,0.0,0.0,0.0
176,1908,0.0,0.0,0.0,0.0,0.0,0.0
177,1909,0.0,0.0,0.0,0.0,0.0,0.0
178,1910,0.0,0.0,0.0,0.0,0.0,0.0
179,1911,0.0,0.0,0.0,0.0,0.0,0.0
180,1912,0.0,0.0,0.0,0.0,0.0,0.0
181,1913,0.0,0.0,0.0,0.0,0.0,0.0
182,1914,0.0,0.0,0.0,0.0,0.0,0.0
183,1915,0.0,0.0,0.0,0.0,0.0,0.0
184,1916,0.0,0.0,0.0,0.0,0.0,0.0
185,1917,0.0,0.0,0.0,0.0,0.0,0.0
186,1918,0.0,0.0,0.0,0.0,0.0,0.0
187,1919,0.0,0.0,0.0,0.0,0.0,0.0
188,1920,0.0,0.0,0.0,0.0,0.0,0.0
189,1921,0.0,0.0,0.0,0.0,0.0,0.0
190,1922,0.0,0.0,0.0,0.0,0.0,0.0
191,1923,0.0,0.0,0.0,0.0,0.0,0.0
192,1924,0.0,0.0,0.0,0.0,0.0,0.0
193,1925,0.0,0.0,0.0,0.0,0.0,0.0
194,1926,0.0,0.0,0.0,0.0,0.0,0.0
195,1927,0.0,0.0,0.0,0.0,0.0,0.0
196,1928,0.0,0.0,0.0,0.0,0.0,0.0
197,1929,0.0,0.0,0.0,0.0,0.0,0.0
198,1979,48.26438943751585,11.66882835489568,476.95537791680545,0.01010346133261919,0.005425811279565096,0.015742139890789986
199,1980,48.264389439007275,11.668828357224013,476.9531115675345,0.010177350603044033,0.005473150406032801,0.01591401919722557
200,1981,48.26438944061588,11.668828357145625,476.9517665663734,0.010250181891024113,0.005518618039786816,0.01608138158917427
201,1982,48.26438943749682,11.668828367295253,476.95216736383736,0.010321779176592827,0.005563722457736731,0.016246380284428596
202,1983,48.26438943507198,11.668828372256376,476.952472737059,0.010391144081950188,0.005607811268419027,0.016405940055847168
203,1984,48.26438942679054,11.668828362081676,476.95462549850345,0.010462556034326553,0.005653616972267628,0.016584351658821106
204,1985,48.264389426572414,11.668828362981538,476.953549945727,0.010532542131841183,0.005697648040950298,0.01674739457666874
205,1986,48.26438944126172,11.66882836178095,476.95160502474755,0.010610387660562992,0.005742020905017853,0.01691853441298008
206,1987,48.26438944235464,11.668828371933829,476.9527521515265,0.01083331648260355,0.005878853145986795,0.01739644445478916
207,1988,48.26438941780135,11.668828360801582,476.95154903270304,0.010909114964306355,0.005924003664404154,0.0175618976354599
208,1989,48.26438943126567,11.668828355963338,476.95004748832434,0.010983993299305439,0.0059690834023058414,0.017726650461554527
209,1990,48.26438942477119,11.668828349348614,476.95169065799564,0.009364926256239414,0.004957386292517185,0.014009176753461361
210,1991,48.26438942849396,11.66882834599864,476.9521238626912,0.00944556575268507,0.005008331499993801,0.01420375145971775
211,1992,48.264389427679056,11.668828342464792,476.9523207480088,0.009524906985461712,0.005058732815086842,0.014394830912351608
212,1993,48.264389417341505,11.668828350887091,476.9535726541653,0.009606095030903816,0.005110770929604769,0.014589301310479641
213,1994,48.264389421385374,11.668828341341582,476.9515675287694,0.009685124270617962,0.005160612985491753,0.014775543473660946
214,1995,48.2643894259267,11.668828349339044,476.95267883501947,0.009761165827512741,0.0052091386169195175,0.014956333674490452
215,1996,48.264389427006726,11.668828343435589,476.9517094446346,0.009837687015533447,0.005257466342300177,0.015136177651584148
216,1997,48.26438941696048,11.668828355757961,476.95453230664134,0.009915433824062347,0.005312732420861721,0.015320762060582638
217,1998,48.264389412191356,11.668828362028673,476.9544014297426,0.009992656297981739,0.005361971445381641,0.01550240721553564
218,1999,48.264389429310896,11.668828342149315,476.9537535579875,0.01007152907550335,0.005412346217781305,0.015684759244322777
219,2000,48.26438942975366,11.668828339744195,476.9522611964494,0.010144568048417568,0.005459442734718323,0.015856893733143806
220,2001,48.26438941244482,11.668828332290332,476.950983915478,0.010227719321846962,0.0055078184232115746,0.01604306511580944
221,2002,48.26438941547787,11.668828327703215,476.9506153296679,0.010301213711500168,0.005554410628974438,0.01621248386800289
222,2003,48.264389412641705,11.66882833865748,476.95061722863466,0.01037732232362032,0.005603806581348181,0.016403064131736755
223,2004,48.26438942754584,11.668828338886637,476.95060101430863,0.010451258160173893,0.005650284234434366,0.016572145745158195
224,2005,48.2643894151235,11.66882833699628,476.95280107017606,0.010526830330491066,0.00569705618545413,0.016740791499614716
225,2006,48.264389411884295,11.66882833609975,476.9496076349169,0.0106001365929842,0.005743015557527542,0.016911687329411507
226,2007,48.26438940380818,11.668828335070701,476.9512758711353,0.010821403004229069,0.005874695722013712,0.01738930493593216
227,2008,48.26438941226629,11.668828340319486,476.9532537823543,0.01090239454060793,0.0059224385768175125,0.017559565603733063
228,2009,48.264389423805774,11.6688283383662,476.9513841662556,0.010980022139847279,0.00596878957003355,0.017728639766573906
229,2010,48.2643894101846,11.668828333792192,476.95325408224016,0.011053326539695263,0.006014777813106775,0.017888149246573448
230,2011,48.26438945473854,11.668828348713086,476.9548802264035,0.009454421699047089,0.0050112358294427395,0.014220607466995716
231,2012,48.26438945800235,11.6688283528964,476.95347814355046,0.009540709666907787,0.005066836252808571,0.01442491915076971
232,2013,48.264389458107324,11.668828352715906,476.9531713016331,0.009621386416256428,0.005119325127452612,0.014618190005421638
233,2014,48.26438945728184,11.668828353370156,476.9559072246775,0.009698478505015373,0.005169664975255728,0.0148093793541193
234,2015,48.26438946537444,11.668828348306858,476.95441596675664,0.00978520605713129,0.005224585998803377,0.015004130080342293
235,2016,48.26438946140336,11.668828346526986,476.9551593940705,0.009861614555120468,0.0052733165211975574,0.015185353346168995
236,2017,48.264389463159105,11.668828344036358,476.95411445759237,0.009936484508216381,0.0053219967521727085,0.015365032479166985
237,2018,48.26438945986217,11.668828356094004,476.95531830750406,0.010009897872805595,0.005369868595153093,0.015537522733211517
238,2019,48.264389480778284,11.66882834800398,476.9525679089129,0.010085600428283215,0.005418715532869101,0.01571120321750641
239,2020,48.26438947115831,11.668828352264148,476.95380301307887,0.010164685547351837,0.00546775059774518,0.015886494889855385
240,2021,48.26438945250925,11.66882835271791,476.95408180356026,0.010238727554678917,0.0055152722634375095,0.01605665683746338
241,2022,48.26438946132788,11.668828351047493,476.9536643717438,0.010312123224139214,0.005561975762248039,0.016223635524511337
242,2023,48.26438945048235,11.668828356406173,476.9560182848945,0.010387953370809555,0.005608793348073959,0.016393698751926422
243,2024,48.26438946806765,11.668828344449164,476.9554175166413,0.010459762066602707,0.005654493812471628,0.016558954492211342
244,2025,48.26438946580642,11.668828353918137,476.9542473051697,0.010536697693169117,0.005703131668269634,0.016729382798075676
245,2026,48.26438946305717,11.66882836358549,476.9544132454321,0.010607448406517506,0.005748521536588669,0.016893262043595314
246,2027,48.264389463905616,11.6688283600573,476.95465197134763,0.010840535163879395,0.005889405962079763,0.017376696690917015
247,2028,48.26438946817487,11.668828344024167,476.95570781454444,0.01091744750738144,0.005936397705227137,0.017543107271194458
248,2029,48.2643894667582,11.668828344479744,476.95402380730957,0.010996059514582157,0.0059848083183169365,0.01771463453769684
249,2030,48.26438946571136,11.668828348356303,476.95478224381804,0.01106953900307417,0.0060303546488285065,0.017879582941532135
250,2031,48.26438947312567,11.668828350008088,476.9533633682877,0.011136938817799091,0.006073223426938057,0.01803254894912243
251,2032,48.2643894517166,11.668828349534587,476.9517713226378,0.009154108352959156,0.004924894310534,0.014186164364218712
252,2033,48.264389443454974,11.668828340813091,476.95305546279997,0.009237284772098064,0.0049772667698562145,0.014380399137735367
253,2034,48.26438944830031,11.668828349938732,476.9531370457262,0.00931636057794094,0.005028887186199427,0.01456709299236536
254,2035,48.264389445066506,11.668828348935412,476.95337679516524,0.009399574249982834,0.005081383045762777,0.014754136092960835
255,2036,48.26438943681173,11.668828347768073,476.9538399046287,0.009476560167968273,0.0051315100863575935,0.014933575876057148
256,2037,48.26438945404984,11.66882833772462,476.9533814135939,0.009556169621646404,0.005181985907256603,0.01511451043188572
257,2038,48.264389454269626,11.668828347205036,476.95119680278003,0.00963335856795311,0.005233173258602619,0.015293488278985023
258,2039,48.26438945319632,11.668828358158441,476.9516367102042,0.00970991887152195,0.005282225552946329,0.015467403456568718
259,2040,48.26438944917378,11.66882836464946,476.9520116429776,0.009784413501620293,0.005330678075551987,0.015640005469322205
260,2041,48.2643894604905,11.668828354886296,476.95188938174397,0.009859596379101276,0.005378877744078636,0.01581142656505108
261,2042,48.26438946006187,11.668828350567248,476.9529380807653,0.009937906637787819,0.005427059717476368,0.01598580740392208
262,2043,48.26438944202872,11.668828357262482,476.954301988706,0.010014401748776436,0.005474462173879147,0.016156718134880066
263,2044,48.26438946492656,11.668828346783673,476.95173790771514,0.010184402577579021,0.005568428430706263,0.016525590792298317
264,2045,48.26438946747392,11.668828346119977,476.95160793699324,0.010255767032504082,0.005614570342004299,0.016688667237758636
265,2046,48.26438946756328,11.668828360670588,476.95162979047745,0.010487078689038754,0.005752410739660263,0.017151910811662674
266,2047,48.26438945333632,11.668828347813827,476.9530343329534,0.01056634820997715,0.005800006445497274,0.0173238143324852
267,2048,48.26438946110372,11.668828356381807,476.9523129016161,0.01064484752714634,0.0058474354445934296,0.017489837482571602
268,2049,48.26438946000228,11.668828352386344,476.95104481000453,0.010718123987317085,0.005891723092645407,0.017647650092840195
269,2050,48.26438946127362,11.668828351674646,476.9511810829863,0.01078925933688879,0.005935765337198973,0.017805300652980804
270,2051,48.26438946164647,11.668828346406201,476.95186233334243,0.010860624723136425,0.00598041620105505,0.01796535961329937
271,2052,48.26438944763673,11.668828357541495,476.95250148233026,0.00921922642737627,0.0049650841392576694,0.014341319911181927
272,2053,48.264389453451486,11.668828358269032,476.9512931164354,0.009299522265791893,0.005016617942601442,0.014528753235936165
273,2054,48.264389448298516,11.668828356604523,476.9522687094286,0.009380032308399677,0.005068200174719095,0.014715910889208317
274,2055,48.264389451289595,11.668828362680465,476.9520806334913,0.00945891160517931,0.005117838736623526,0.01489834301173687
275,2056,48.26438944661342,11.668828362306527,476.952384987846,0.00953691080212593,0.00516765471547842,0.01507919654250145
276,2057,48.26438944452178,11.66882837116041,476.9514710139483,0.009615661576390266,0.005217994563281536,0.01525894831866026
277,2058,48.26438944217558,11.668828365309066,476.9537718249485,0.00969863124191761,0.005270787514746189,0.015442993491888046
278,2059,48.26438945626698,11.668828362668771,476.95188013557345,0.00977959856390953,0.005322570446878672,0.01563018560409546
279,2060,48.264389452854225,11.668828353684747,476.9536066958681,0.009870284236967564,0.005377145949751139,0.01583186723291874
280,2061,48.26438944463576,11.668828355171105,476.9540778212249,0.009945676662027836,0.005424681585282087,0.016004320234060287
281,2062,48.26438945099274,11.668828359476693,476.9530666107312,0.010023650713264942,0.005475431680679321,0.016182884573936462
282,2063,48.26438943824334,11.668828362401426,476.95520074665546,0.010104533284902573,0.005525650922209024,0.016361352056264877
283,2064,48.264389455933106,11.668828354406706,476.95240525715053,0.010182992555201054,0.005573177710175514,0.016532020643353462
284,2065,48.264389455155026,11.668828362698333,476.9534504422918,0.01025442872196436,0.005619066767394543,0.016697943210601807
285,2066,48.26438944476395,11.668828366213775,476.953329263255,0.010489341802895069,0.005762919783592224,0.01718316785991192
286,2067,48.26438944298987,11.66882836143765,476.9514535376802,0.010570601560175419,0.005809900350868702,0.017352115362882614
287,2068,48.26438944637123,11.66882836074998,476.9537305617705,0.010648036375641823,0.005856149829924107,0.017518112435936928
288,2069,48.26438946643721,11.668828369259995,476.95084906648844,0.010724334046244621,0.005901764612644911,0.01767977885901928
289,2070,48.26438946556944,11.668828369540751,476.9508117819205,0.010798811912536621,0.005946737714111805,0.017840677872300148
290,2071,48.26438946500431,11.668828366849345,476.949414268136,0.009152532555162907,0.004919106140732765,0.014178568497300148
291,2072,48.26438946608642,11.668828372767697,476.9516953006387,0.009237762540578842,0.004974224604666233,0.014376595616340637
292,2073,48.26438946258053,11.668828370500886,476.9501542132348,0.009318655356764793,0.005025558173656464,0.01456390880048275
293,2074,48.264389459186376,11.668828370697337,476.9502708129585,0.009399062022566795,0.005077897105365992,0.014757508412003517
294,2075,48.264389458320295,11.668828369743235,476.95030193496495,0.0094810975715518,0.005130507051944733,0.014944068156182766
295,2076,48.26438945364436,11.668828371372301,476.9490519957617,0.009560576640069485,0.005181101616472006,0.015127616003155708
296,2077,48.264389452718746,11.668828375089094,476.9494660021737,0.00964293908327818,0.005232971161603928,0.015312978997826576
297,2078,48.264389447183326,11.66882837405324,476.9514045715332,0.009728747420012951,0.005282511468976736,0.015505682677030563
298,2079,48.264389456619924,11.668828370583693,476.94857466593385,0.009814085438847542,0.005333223380148411,0.015696661546826363
299,2080,48.264389459335256,11.668828369851402,476.9508632970974,0.009889788925647736,0.005380633287131786,0.015870559960603714
300,2081,48.264389471652436,11.66882837417908,476.95038844738156,0.00996492337435484,0.0054274811409413815,0.01604398339986801
301,2082,48.26438946024841,11.668828376632089,476.9507624208927,0.010039198212325573,0.005474249832332134,0.01621122844517231
302,2083,48.26438946083694,11.668828372474925,476.94986619241536,0.010115250013768673,0.00552192609757185,0.016380442306399345
303,2084,48.2643894626323,11.668828367192345,476.95082046370953,0.010192214511334896,0.005568744149059057,0.016552403569221497
304,2085,48.26438946175884,11.668828366585927,476.9496382251382,0.010269754566252232,0.005615954287350178,0.016723675653338432
305,2086,48.26438945800792,11.668828370714495,476.9502308173105,0.010503124445676804,0.005755060352385044,0.017198532819747925
306,2087,48.26438946684602,11.66882837448774,476.9505570102483,0.010582344606518745,0.005802512634545565,0.01736607775092125
307,2088,48.26438946187504,11.668828368406125,476.9532785406336,0.010659901425242424,0.005849059205502272,0.01753395050764084
308,2089,48.26438946456916,11.66882837342047,476.95145766064525,0.01073304284363985,0.005893607623875141,0.017692528665065765
309,2090,48.26438945599973,11.66882837735716,476.95246536284685,0.010813054628670216,0.0059424350038170815,0.01786545105278492
310,2091,48.264389460307015,11.668828353759288,476.95661862473935,0.009143783710896969,0.0049149286933243275,0.014169841073453426
311,2092,48.26438947227377,11.66882834966262,476.9571853959933,0.009229042567312717,0.004969017580151558,0.014368834905326366
312,2093,48.26438947832855,11.668828351726951,476.9588291319087,0.009318558499217033,0.0050241583958268166,0.014572596177458763
313,2094,48.264389472727046,11.668828344003124,476.9566727960482,0.009401516988873482,0.005076753906905651,0.014765986241400242
314,2095,48.2643894582728,11.668828353608665,476.95596016570926,0.009482222609221935,0.005127572920173407,0.014952857047319412
315,2096,48.26438947541663,11.668828342992816,476.9568751892075,0.009568584151566029,0.0051799314096570015,0.015147832222282887
316,2097,48.26438947602072,11.668828341517717,476.95647440012544,0.009645747020840645,0.0052290987223386765,0.015325434505939484
317,2098,48.26438947258975,11.66882834728863,476.95712307840586,0.009722546674311161,0.005279450211673975,0.01550145260989666
318,2099,48.26438947611539,11.668828349006953,476.95641454681754,0.009796093218028545,0.005327052902430296,0.01567322574555874
319,2100,48.26438946787057,11.668828349047425,476.9581756396219,0.009870870970189571,0.005375318694859743,0.015845980495214462
320,2101,48.2643894722102,11.66882835214335,476.95816925074905,0.009944012388586998,0.005422661546617746,0.01601340062916279
321,2102,48.264389461773085,11.668828355195442,476.95812629628927,0.010023105889558792,0.0054716081358492374,0.01618998870253563
322,2103,48.26438946194512,11.66882835566412,476.95790066663176,0.010093930177390575,0.0055171772837638855,0.016351470723748207
323,2104,48.26438947746969,11.668828346751457,476.95712856575847,0.010170352645218372,0.005564993713051081,0.016521548852324486
324,2105,48.26438948185027,11.668828354718968,476.9570164801553,0.01024093758314848,0.005610176827758551,0.016684776172041893
325,2106,48.264389478319,11.668828345939236,476.95770524349064,0.010470987297594547,0.005749529227614403,0.017163792625069618
326,2173,48.26438943751585,11.66882835489568,476.95537791680545,0.01010346133261919,0.005425811279565096,0.015742139890789986
327,2174,48.264389439007275,11.668828357224013,476.9531115675345,0.010177350603044033,0.005473150406032801,0.01591401919722557
328,2175,48.26438944061588,11.668828357145625,476.9517665663734,0.010250181891024113,0.005518618039786816,0.01608138158917427
329,2176,48.26438943749682,11.668828367295253,476.95216736383736,0.010321779176592827,0.005563722457736731,0.016246380284428596
330,2177,48.26438943507198,11.668828372256376,476.952472737059,0.010391144081950188,0.005607811268419027,0.016405940055847168
331,2178,48.26438942679054,11.668828362081676,476.95462549850345,0.010462556034326553,0.005653616972267628,0.016584351658821106
332,2179,48.264389426572414,11.668828362981538,476.953549945727,0.010532542131841183,0.005697648040950298,0.01674739457666874
333,2180,48.26438944126172,11.66882836178095,476.95160502474755,0.010610387660562992,0.005742020905017853,0.01691853441298008
334,2181,48.26438944235464,11.668828371933829,476.9527521515265,0.01083331648260355,0.005878853145986795,0.01739644445478916
335,2182,48.26438941780135,11.668828360801582,476.95154903270304,0.010909114964306355,0.005924003664404154,0.0175618976354599
336,2183,48.26438943126567,11.668828355963338,476.95004748832434,0.010983993299305439,0.0059690834023058414,0.017726650461554527
337,2184,48.26438942477119,11.668828349348614,476.95169065799564,0.009364926256239414,0.004957386292517185,0.014009176753461361
338,2185,48.26438942849396,11.66882834599864,476.9521238626912,0.00944556575268507,0.005008331499993801,0.01420375145971775
339,2186,48.264389427679056,11.668828342464792,476.9523207480088,0.009524906985461712,0.005058732815086842,0.014394830912351608
340,2187,48.264389417341505,11.668828350887091,476.9535726541653,0.009606095030903816,0.005110770929604769,0.014589301310479641
341,2188,48.264389421385374,11.668828341341582,476.9515675287694,0.009685124270617962,0.005160612985491753,0.014775543473660946
342,2189,48.2643894259267,11.668828349339044,476.95267883501947,0.009761165827512741,0.0052091386169195175,0.014956333674490452
343,2190,48.264389427006726,11.668828343435589,476.9517094446346,0.009837687015533447,0.005257466342300177,0.015136177651584148
344,2191,48.26438941696048,11.668828355757961,476.95453230664134,0.009915433824062347,0.005312732420861721,0.015320762060582638
